record_uid,listing_id,locality_id,broker_id,property_key,price_band_key,listing_status,asking_price_inr,built_up_area_sqft,price_per_sqft,calculated_price_per_sqft,price_per_sqft_variance,listing_created_date,completion_date,last_updated_timestamp,is_completed,is_chronology_valid,actual_days_on_market,days_since_last_update,days_on_market_status_aware,_gold_created_at,_gold_schema_version
LISTING-PHY-0046645,LST-0046645,LOC-003,BRK-0083,2,1,expired,4067350,350,11621,11621,0,2024-09-10,,2024-09-29T00:03:21.000Z,false,,,677,737,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046647,LST-0046647,LOC-027,BRK-0002,2,2,rented,5894784,387,15232,15232,0,2024-06-18,2024-10-07,2024-10-13T07:04:45.000Z,true,true,111,663,111,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046652,LST-0046652,LOC-006,BRK-0240,1,2,expired,5516606,694,7949,7949,0,2025-07-30,,2025-11-11T15:06:58.000Z,false,,,269,414,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046654,LST-0046654,LOC-003,BRK-0206,2,3,rented,11251042,898,12529,12529,0,2025-01-08,2025-01-25,2025-04-16T09:54:18.000Z,true,true,17,478,17,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046655,LST-0046655,LOC-016,BRK-0038,1,4,active,33412791,1839,18169,18169,0,2026-02-10,,2026-03-31T16:23:58.000Z,false,,,129,219,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046658,LST-0046658,LOC-062,BRK-0256,3,2,active,9952488,1116,8918,8918,0,2024-05-08,,2024-06-11T23:22:16.000Z,false,,,787,862,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046664,LST-0046664,LOC-059,BRK-0102,5,3,withdrawn,14463360,1152,12555,12555,0,2025-06-13,,2025-06-24T20:27:34.000Z,false,,,409,461,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046668,LST-0046668,LOC-034,BRK-0185,8,2,rented,5171712,592,8736,8736,0,2025-11-21,2026-06-13,2026-01-31T18:06:37.000Z,true,true,204,188,204,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046674,LST-0046674,LOC-077,BRK-0047,2,2,active,5636260,889,6340,6340,0,2025-02-27,,2025-05-17T04:21:50.000Z,false,,,447,567,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046675,LST-0046675,LOC-005,BRK-0263,14,3,expired,13355668,2294,5822,5822,0,2024-08-31,,2025-01-15T06:03:28.000Z,false,,,569,747,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046683,LST-0046683,LOC-063,BRK-0152,15,4,active,29417138,2507,11734,11734,0,2026-03-22,,2026-05-27T21:54:09.000Z,false,,,72,179,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046686,LST-0046686,LOC-009,BRK-0004,3,2,paused,6306912,1077,5856,5856,0,2025-03-10,,2025-06-08T05:09:38.000Z,false,,,425,556,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046701,LST-0046701,LOC-042,BRK-0153,2,3,active,14399000,1925,7480,7480,0,2024-06-20,,2024-11-04T05:56:50.000Z,false,,,641,819,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046703,LST-0046703,LOC-072,BRK-0154,2,4,paused,32189024,1712,18802,18802,0,2024-12-28,,2025-04-06T22:07:28.000Z,false,,,488,628,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046717,LST-0046717,LOC-072,BRK-0075,1,4,sold,32361600,1600,20226,20226,0,2025-07-01,2025-09-16,2025-11-10T19:43:02.000Z,true,true,77,270,77,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046729,LST-0046729,LOC-053,BRK-0131,2,3,active,13433552,2404,5588,5588,0,2025-09-19,,2025-10-29T20:01:26.000Z,false,,,282,363,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046730,LST-0046730,LOC-020,BRK-0011,14,4,active,46933832,2776,16907,16907,0,2026-03-19,,2026-05-13T23:39:05.000Z,false,,,86,182,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046735,LST-0046735,LOC-060,BRK-0170,1,4,paused,23380768,1328,17606,17606,0,2024-03-31,,2024-07-08T13:57:36.000Z,false,,,760,900,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046741,LST-0046741,LOC-076,BRK-0225,1,4,active,35889268,2173,16516,16516,0,2024-09-27,,2024-11-29T10:15:57.000Z,false,,,616,720,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046763,LST-0046763,LOC-022,BRK-0001,10,2,paused,6926464,848,8168,8168,0,2025-08-04,,2025-09-03T22:50:12.000Z,false,,,338,409,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046775,LST-0046775,LOC-020,BRK-0045,1,3,paused,19451196,1258,15462,15462,0,2025-11-29,,2026-02-06T11:49:34.000Z,false,,,182,292,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046793,LST-0046793,LOC-043,BRK-0044,9,1,paused,4844970,505,9594,9594,0,2025-12-14,,2026-01-22T18:47:19.000Z,false,,,197,277,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046797,LST-0046797,LOC-076,BRK-0145,2,3,active,12473682,782,15951,15951,0,2025-02-20,,2025-03-22T13:18:19.000Z,false,,,503,574,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046818,LST-0046818,LOC-007,BRK-0290,3,3,rented,14725346,1009,14594,14594,0,2024-01-29,2024-05-02,2024-03-27T13:40:11.000Z,true,true,94,863,94,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046819,LST-0046819,LOC-035,BRK-0253,14,4,active,32011284,3147,10172,10172,0,2025-05-29,,2025-06-07T14:31:58.000Z,false,,,426,476,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046823,LST-0046823,LOC-047,BRK-0289,1,3,rented,12488912,1142,10936,10936,0,2024-09-14,2025-03-26,2025-01-19T14:56:23.000Z,true,true,193,565,193,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046827,LST-0046827,LOC-037,BRK-0239,2,2,active,9888518,1783,5546,5546,0,2025-01-01,,2025-04-03T15:52:59.000Z,false,,,491,624,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046831,LST-0046831,LOC-034,BRK-0173,9,1,active,4009632,528,7594,7594,0,2024-11-15,,2025-03-02T18:46:08.000Z,false,,,523,671,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046836,LST-0046836,LOC-044,BRK-0207,2,4,active,23804228,1676,14203,14203,0,2025-11-29,,2026-03-11T18:29:11.000Z,false,,,149,292,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046843,LST-0046843,LOC-040,BRK-0216,2,4,active,33301898,1526,21823,21823,0,2025-08-05,,2025-09-14T11:27:59.000Z,false,,,327,408,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046865,LST-0046865,LOC-039,BRK-0232,2,4,active,27000372,1954,13818,13818,0,2024-11-21,,2024-12-28T00:43:52.000Z,false,,,587,665,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046876,LST-0046876,LOC-070,BRK-0037,2,3,rented,13353048,1368,9761,9761,0,2024-12-01,2025-01-31,2025-01-17T17:18:07.000Z,true,true,61,567,61,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046881,LST-0046881,LOC-013,BRK-0214,4,2,active,8371944,1764,4746,4746,0,2025-04-13,,2025-06-04T16:28:42.000Z,false,,,429,522,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046882,LST-0046882,LOC-002,BRK-0302,2,3,active,13759040,1460,9424,9424,0,2025-10-22,,2026-02-16T05:19:14.000Z,false,,,172,330,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046895,LST-0046895,LOC-032,BRK-0166,3,3,active,14606411,821,17791,17791,0,2025-02-27,,2025-04-28T22:32:27.000Z,false,,,466,567,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046907,LST-0046907,LOC-012,BRK-0243,2,4,rented,25329024,1512,16752,16752,0,2026-03-09,2026-06-30,2026-04-02T10:35:34.000Z,true,true,113,127,113,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046927,LST-0046927,LOC-027,BRK-0139,1,3,sold,15114105,1035,14603,14603,0,2025-04-11,2025-10-14,2025-05-27T19:55:07.000Z,true,true,186,437,186,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046931,LST-0046931,LOC-065,BRK-0203,2,2,expired,8622900,1206,7150,7150,0,2024-10-10,,2025-02-14T15:36:50.000Z,false,,,539,707,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046932,LST-0046932,LOC-051,BRK-0185,1,3,active,10204680,1228,8310,8310,0,2025-05-14,,2025-09-13T09:43:35.000Z,false,,,328,491,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046937,LST-0046937,LOC-072,BRK-0267,9,2,active,9412601,577,16313,16313,0,2024-12-14,,2025-02-19T22:05:06.000Z,false,,,534,642,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046941,LST-0046941,LOC-012,BRK-0144,14,5,paused,61571818,4598,13391,13391,0,2025-02-16,,2025-07-13T05:56:28.000Z,false,,,390,578,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046955,LST-0046955,LOC-031,BRK-0036,2,3,active,17316180,1701,10180,10180,0,2026-03-13,,2026-05-21T20:08:31.000Z,false,,,78,188,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046992,LST-0046992,LOC-025,BRK-0130,3,2,rented,5570752,704,7913,7913,0,2024-11-22,2025-03-07,2024-12-02T16:12:12.000Z,true,true,105,613,105,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0046993,LST-0046993,LOC-034,BRK-0240,2,3,active,10327500,1620,6375,6375,0,2025-10-17,,2025-10-22T01:43:13.000Z,false,,,289,335,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047003,LST-0047003,LOC-070,BRK-0084,7,1,active,4098024,564,7266,7266,0,2024-06-21,,2024-08-07T06:10:54.000Z,false,,,730,818,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047013,LST-0047013,LOC-028,BRK-0149,2,4,active,24243772,1393,17404,17404,0,2024-03-05,,2024-04-27T02:45:21.000Z,false,,,832,926,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047018,LST-0047018,LOC-046,BRK-0004,3,2,expired,7428528,948,7836,7836,0,2024-10-14,,2024-11-26T22:48:39.000Z,false,,,619,703,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047020,LST-0047020,LOC-027,BRK-0308,5,4,sold,23835000,2270,10500,10500,0,2026-02-12,2026-05-22,2026-03-02T05:27:51.000Z,true,true,99,158,99,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047029,LST-0047029,LOC-077,BRK-0126,14,3,paused,18420768,3006,6128,6128,0,2025-08-21,,2026-01-17T04:01:57.000Z,false,,,202,392,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047035,LST-0047035,LOC-067,BRK-0268,3,3,active,17107296,1808,9462,9462,0,2024-09-05,,2024-10-21T04:56:50.000Z,false,,,655,742,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047036,LST-0047036,LOC-056,BRK-0239,2,4,expired,27868750,1625,17150,17150,0,2024-02-27,,2024-05-23T19:35:48.000Z,false,,,806,933,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047045,LST-0047045,LOC-061,BRK-0037,1,3,active,10739594,2021,5314,5314,0,2024-12-03,,2025-01-04T00:12:10.000Z,false,,,580,653,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047047,LST-0047047,LOC-024,BRK-0289,14,5,active,79430832,3926,20232,20232,0,2025-12-05,,2026-01-11T02:16:17.000Z,false,,,208,286,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047050,LST-0047050,LOC-072,BRK-0003,3,3,rented,17401533,1321,13173,13173,0,2024-06-13,2024-08-26,2024-08-06T03:49:17.000Z,true,true,74,731,74,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047056,LST-0047056,LOC-020,BRK-0227,1,4,active,24680412,1602,15406,15406,0,2025-11-18,,2026-01-15T09:39:53.000Z,false,,,204,303,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047060,LST-0047060,LOC-021,BRK-0317,15,3,active,12260655,3069,3995,3995,0,2024-01-29,,2024-03-11T07:02:44.000Z,false,,,879,962,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047065,LST-0047065,LOC-022,BRK-0112,3,2,active,8932352,1586,5632,5632,0,2024-11-14,,2025-02-13T13:28:51.000Z,false,,,540,672,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047071,LST-0047071,LOC-073,BRK-0262,1,2,expired,5509715,1121,4915,4915,0,2024-01-03,,2024-01-19T10:55:04.000Z,false,,,931,988,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047073,LST-0047073,LOC-072,BRK-0193,1,4,paused,30974411,1651,18761,18761,0,2024-02-24,,2024-04-22T14:13:56.000Z,false,,,837,936,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047078,LST-0047078,LOC-055,BRK-0028,4,3,withdrawn,19999044,1812,11037,11037,0,2025-02-21,,2025-03-01T07:53:12.000Z,false,,,524,573,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047083,LST-0047083,LOC-069,BRK-0004,3,3,sold,11980503,2049,5847,5847,0,2024-03-08,2024-03-20,2024-05-16T04:10:17.000Z,true,true,12,813,12,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047084,LST-0047084,LOC-002,BRK-0099,13,4,active,29189640,3505,8328,8328,0,2025-12-06,,2025-12-08T00:49:59.000Z,false,,,242,285,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047095,LST-0047095,LOC-048,BRK-0043,3,3,active,18236682,977,18666,18666,0,2024-06-04,,2024-08-13T23:22:47.000Z,false,,,724,835,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047097,LST-0047097,LOC-032,BRK-0208,3,4,active,29058387,1637,17751,17751,0,2024-01-25,,2024-05-09T15:33:04.000Z,false,,,820,966,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047103,LST-0047103,LOC-062,BRK-0082,1,3,sold,11057700,1271,8700,8700,0,2024-06-29,2024-10-10,2024-09-05T19:32:37.000Z,true,true,103,701,103,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047108,LST-0047108,LOC-073,BRK-0286,2,2,sold,6978632,1048,6659,6659,0,2025-11-18,2026-05-13,2026-01-11T19:19:51.000Z,true,true,176,208,176,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047110,LST-0047110,LOC-055,BRK-0059,14,4,paused,32199684,2739,11756,11756,0,2025-08-01,,2025-09-26T13:39:20.000Z,false,,,315,412,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047112,LST-0047112,LOC-022,BRK-0078,3,1,active,2516850,350,7191,7191,0,2024-12-21,,2025-04-10T07:50:14.000Z,false,,,484,635,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047114,LST-0047114,LOC-026,BRK-0072,2,2,active,8052480,1152,6990,6990,0,2024-10-30,,2025-02-25T12:18:37.000Z,false,,,528,687,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047116,LST-0047116,LOC-008,BRK-0007,2,4,active,38152550,2050,18611,18611,0,2024-03-04,,2024-03-18T01:27:38.000Z,false,,,872,927,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047117,LST-0047117,LOC-047,BRK-0078,14,5,rented,53009922,4078,12999,12999,0,2025-01-20,2025-03-20,2025-06-12T12:43:53.000Z,true,true,59,421,59,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047120,LST-0047120,LOC-012,BRK-0305,9,3,sold,10657776,706,15096,15096,0,2024-08-29,2024-10-19,2024-10-30T09:19:13.000Z,true,true,51,646,51,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047129,LST-0047129,LOC-075,BRK-0139,4,4,sold,36259320,2580,14054,14054,0,2026-03-13,2026-06-21,2026-05-01T02:55:11.000Z,true,true,100,98,100,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047143,LST-0047143,LOC-012,BRK-0271,6,4,active,34008550,1850,18383,18383,0,2026-02-24,,2026-03-12T08:10:53.000Z,false,,,148,205,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047162,LST-0047162,LOC-067,BRK-0001,5,3,active,14989473,1151,13023,13023,0,2024-10-05,,2024-11-12T08:01:19.000Z,false,,,633,712,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047163,LST-0047163,LOC-053,BRK-0216,15,4,active,21853890,3870,5647,5647,0,2024-04-16,,2024-05-13T22:15:45.000Z,false,,,816,884,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047167,LST-0047167,LOC-061,BRK-0102,1,2,withdrawn,5484540,1140,4811,4811,0,2024-01-06,,2024-04-15T00:24:50.000Z,false,,,844,985,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047177,LST-0047177,LOC-062,BRK-0310,2,3,active,11108284,1556,7139,7139,0,2024-01-29,,2024-06-17T11:30:14.000Z,false,,,781,962,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047178,LST-0047178,LOC-068,BRK-0263,3,4,expired,23819664,1374,17336,17336,0,2025-11-17,,2026-03-17T11:30:30.000Z,false,,,143,304,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047183,LST-0047183,LOC-029,BRK-0182,14,4,rented,23450074,4226,5549,5549,0,2025-03-14,2025-07-15,2025-07-04T13:55:23.000Z,true,true,123,399,123,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047185,LST-0047185,LOC-047,BRK-0150,13,5,active,53610575,4825,11111,11111,0,2026-02-21,,2026-04-04T20:11:39.000Z,false,,,125,208,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047187,LST-0047187,LOC-054,BRK-0302,7,1,active,4654624,536,8684,8684,0,2024-12-03,,2025-04-01T18:54:29.000Z,false,,,493,653,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047188,LST-0047188,LOC-005,BRK-0282,2,2,expired,7247325,1065,6805,6805,0,2025-03-22,,2025-06-04T04:31:19.000Z,false,,,429,544,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047195,LST-0047195,LOC-002,BRK-0304,4,3,active,19891152,2256,8817,8817,0,2025-05-02,,2025-09-16T14:37:24.000Z,false,,,325,503,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047200,LST-0047200,LOC-029,BRK-0302,5,3,withdrawn,16378446,3277,4998,4998,0,2025-03-23,,2025-07-01T00:29:52.000Z,false,,,402,543,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047208,LST-0047208,LOC-042,BRK-0317,3,2,expired,5310240,740,7176,7176,0,2025-02-25,,2025-04-01T20:11:45.000Z,false,,,493,569,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047222,LST-0047222,LOC-026,BRK-0142,3,3,sold,10210970,1639,6230,6230,0,2025-05-09,2025-09-12,2025-06-10T14:53:54.000Z,true,true,126,423,126,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047231,LST-0047231,LOC-064,BRK-0078,2,3,rented,16283696,1144,14234,14234,0,2025-10-25,2026-02-01,2025-11-04T14:20:38.000Z,true,true,99,276,99,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047241,LST-0047241,LOC-062,BRK-0127,2,2,active,7035144,1032,6817,6817,0,2025-09-06,,2025-10-02T18:36:34.000Z,false,,,309,376,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047243,LST-0047243,LOC-076,BRK-0080,2,4,active,21373562,1358,15739,15739,0,2024-05-08,,2024-06-05T04:43:37.000Z,false,,,793,862,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047257,LST-0047257,LOC-036,BRK-0140,1,4,active,21712368,1108,19596,19596,0,2024-10-25,,2024-11-28T01:37:30.000Z,false,,,617,692,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047262,LST-0047262,LOC-012,BRK-0261,8,2,active,8173872,459,17808,17808,0,2025-07-23,,2025-11-12T07:25:17.000Z,false,,,268,421,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047263,LST-0047263,LOC-031,BRK-0048,2,3,withdrawn,13276140,1082,12270,12270,0,2024-11-14,,2025-03-07T05:48:35.000Z,false,,,518,672,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047270,LST-0047270,LOC-058,BRK-0171,2,3,active,12911621,1487,8683,8683,0,2026-02-09,,2026-05-19T08:58:30.000Z,false,,,80,220,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047276,LST-0047276,LOC-031,BRK-0274,8,2,sold,6098045,565,10793,10793,0,2024-08-28,2025-03-26,2024-10-16T04:17:00.000Z,true,true,210,660,210,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047277,LST-0047277,LOC-022,BRK-0316,5,3,active,14714203,2149,6847,6847,0,2025-02-07,,2025-03-03T23:16:47.000Z,false,,,522,587,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047278,LST-0047278,LOC-002,BRK-0115,6,4,sold,29085417,3449,8433,8433,0,2024-10-16,2025-02-26,2024-12-25T01:40:16.000Z,true,true,133,590,133,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047284,LST-0047284,LOC-040,BRK-0020,8,2,sold,7862283,429,18327,18327,0,2025-10-29,2025-11-23,2025-12-30T05:02:04.000Z,true,true,25,220,25,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047286,LST-0047286,LOC-052,BRK-0259,1,4,active,25394014,1594,15931,15931,0,2024-08-03,,2024-09-20T22:51:07.000Z,false,,,686,775,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047288,LST-0047288,LOC-065,BRK-0286,8,1,active,3859925,515,7495,7495,0,2025-11-20,,2026-03-29T20:04:25.000Z,false,,,131,301,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047289,LST-0047289,LOC-018,BRK-0254,2,2,withdrawn,7725528,1098,7036,7036,0,2024-02-09,,2024-04-17T00:06:05.000Z,false,,,842,951,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047302,LST-0047302,LOC-034,BRK-0282,2,3,sold,12411864,1368,9073,9073,0,2024-07-08,2024-10-07,2024-09-21T00:28:24.000Z,true,true,91,685,91,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047308,LST-0047308,LOC-078,BRK-0123,3,2,withdrawn,9833373,1243,7911,7911,0,2024-05-07,,2024-06-26T06:13:30.000Z,false,,,772,863,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047310,LST-0047310,LOC-049,BRK-0135,5,3,sold,14353840,2320,6187,6187,0,2025-04-17,2025-07-18,2025-06-05T19:19:04.000Z,true,true,92,428,92,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047315,LST-0047315,LOC-021,BRK-0135,2,2,sold,9592128,1728,5551,5551,0,2025-02-21,2025-09-05,2025-05-16T11:09:29.000Z,true,true,196,448,196,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047316,LST-0047316,LOC-062,BRK-0172,1,3,sold,13643379,1857,7347,7347,0,2025-03-08,2025-04-07,2025-07-27T11:10:00.000Z,true,true,30,376,30,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047317,LST-0047317,LOC-068,BRK-0064,4,4,sold,40794530,3010,13553,13553,0,2025-04-13,2025-06-11,2025-06-26T09:31:55.000Z,true,true,59,407,59,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047322,LST-0047322,LOC-073,BRK-0122,2,2,expired,6103998,919,6642,6642,0,2024-06-18,,2024-08-30T22:30:14.000Z,false,,,707,821,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047323,LST-0047323,LOC-056,BRK-0257,9,3,active,10192365,515,19791,19791,0,2025-01-12,,2025-03-14T14:56:15.000Z,false,,,511,613,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047328,LST-0047328,LOC-042,BRK-0114,3,3,active,12792516,1194,10714,10714,0,2025-07-15,,2025-11-12T19:44:08.000Z,false,,,268,429,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047333,LST-0047333,LOC-066,BRK-0042,3,3,active,11417812,1411,8092,8092,0,2025-10-24,,2026-02-26T02:22:50.000Z,false,,,162,328,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047339,LST-0047339,LOC-028,BRK-0111,8,3,expired,11429132,689,16588,16588,0,2025-05-02,,2025-05-04T18:25:53.000Z,false,,,460,503,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047355,LST-0047355,LOC-005,BRK-0036,3,2,active,7212044,1228,5873,5873,0,2026-01-21,,2026-05-21T19:34:25.000Z,false,,,78,239,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047356,LST-0047356,LOC-076,BRK-0006,2,3,expired,15696030,1230,12761,12761,0,2024-08-09,,2024-12-22T06:41:26.000Z,false,,,593,769,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047366,LST-0047366,LOC-025,BRK-0071,2,3,expired,10882312,1666,6532,6532,0,2025-09-11,,2025-09-17T10:46:14.000Z,false,,,324,371,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047367,LST-0047367,LOC-010,BRK-0092,2,4,sold,20966432,1952,10741,10741,0,2025-07-29,2025-11-02,2025-09-14T22:42:21.000Z,true,true,96,327,96,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
